CD_EQUI,CD_LOCAL,CD_TEMA,DS_TEMA,CD_TP_EQUIPAMENTO,DS_TP_EQUIPAMENTO,CD_SUBTIPO_EQUIPAMENTO,DS_SUBTIPO_EQUIPAMENTO,CD_DEP_ADMINISTRATIVA,DS_DEP_ADMINISTRATIVA,NM_EQUI,NM_ABREV_EQUI,CD_FONTE,FONTE_FONTE,CD_RUA,NM_RUA,CD_RUANAOOFICIAL,NM_RUANAOOFICIAL,NUMERO_EQUI,COMPLEMENTO_EQUI,CD_BAIRRO,NM_BAIRRO,QUADRICULA_BQ,CD_REGIONAL,NM_REGIONAL,LAT_SIRGAS,LON_SIRGAS,FUNCIONAMENTO_MANHA_EQUI,FUNCIONAMENTO_TARDE_EQUI,FUNCIONAMENTO_NOITE_EQUI,FUNCIONAMENTO_24HRS_EQUI,TELEFONE_EQUI,RAMAL_EQUI,EMAIL_EQUI,SITE_EQUI,FAX_EQUI
6.438,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,CAMPO COMPRIDO - ECOVILLE,Campo Comprido-Ecoville,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W761,R. JO?O DEMBINSKI,,,172,,75,Cidade Industrial de Curitiba,L4,11,CIC,-25,-49,0,0,0,0,3373 4748,,,www.ieq.com.br/website,
6.439,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,JARDIM DOM BOSCO,Jd. Dom Bosco,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W331A,R. TEN. CEL. ARLINDO CANDIDO MOLINA,,,172,,71,Campo de Santana,Zb7,12,Tatuquara,-26,-49,0,0,0,0,3265-3752,,,www.sgaf.org.br,
6.440,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,CAMPO DE SANTANA - TEMPLO DAS PROMESSAS,Campo de Santana-Templo das Promessas,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W355A,R. JOANA RONCAGLIO BERTOLDI,,,1200,,71,Campo de Santana,Zc5,12,Tatuquara,-26,-49,0,0,0,0,,,,www.sgaf.org.br,
6.441,,18,RELIGI?O,28,Igreja,5,Catolica - Rito Latino,11,Particular,CRISTO REDENTOR,Cristo Redentor,129,Arquidiocese de Curitiba,N032,R. JACAREZINHO,,,1717,Transversal a Rua Mamore.,31,Vista Alegre,,5,Santa Felicidade,-25,-49,0,0,0,0,,,lia@arquidiocesecwb.org.br,,
6.442,,18,RELIGI?O,28,Igreja,5,Catolica - Rito Latino,11,Particular,MARIA M?E DA IGREJA,Maria M?e da Igreja,129,Arquidiocese de Curitiba,E355,R. GAST?O LUIZ CRULS,,,2235,,36,Bairro Alto,I20,4,Boa Vista,-25,-49,0,0,0,0,,,lia@arquidiocesecwb.org.br,,
6.443,,20,SAUDE,30,Hospital,3,Geral,11,Particular,SANTE,Sante,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),C012,R. XV DE NOVEMBRO,,,2913,,5,Alto da Rua XV,I14,1,Matriz,-25,-49,1,1,1,0,(41) 3015-0101,,atendimento@hospitalsante.com.br,www.hospitalsante.com.br,
6.444,,20,SAUDE,30,Hospital,3,Geral,11,Particular,CAO,Cao,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),C250,AV. SETE DE SETEMBRO,,,6700,,29,Seminario,K10,7,Port?o,-25,-49,1,1,1,0,3342-4040,,,,
6.445,,20,SAUDE,30,Hospital,6,Dia,11,Particular,CEOPAR,Ceopar,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),W014,AV. VICENTE MACHADO,,,2439,,29,Seminario,K10,7,Port?o,-25,-49,1,1,1,0,(41) 3027-5291,,,,
6.446,,20,SAUDE,30,Hospital,2,Especializado,11,Particular,SANTA GIANNA,Santa Gianna,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),E201,AV. NOSSA SENHORA DA LUZ,,,2373,,18,Jardim Social,H15,1,Matriz,-25,-49,1,1,1,0,(41) 3262-6665,,,www.clinicasantagianna.com.br,
6.447,,20,SAUDE,30,Hospital,6,Dia,11,Particular,PLASTICA,Plastica,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),W022E,R. BISPO D. JOSE,,,2505,,29,Seminario,K10,7,Port?o,-25,-49,1,1,1,0,(41) 3049-6504,,,,
6.448,,20,SAUDE,30,Hospital,6,Dia,11,Particular,DAY,Day,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),E028,R. DIAS DA ROCHA FILHO,,,1399,,5,Alto da Rua XV,I14,1,Matriz,-25,-49,1,1,1,1,(41) 3363-4555,,cm.izique@terra.com.br,,(41) 3262-9242
6.449,,20,SAUDE,30,Hospital,6,Dia,11,Particular,DOUTOR MURICY LTDA,Dr. Muricy Ltda,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),S005,AV. PRES. GETULIO VARGAS,,,4089,,28,Vila Izabel,L10,7,Port?o,-25,-49,1,1,1,1,(41) 3085-7600,,,www.hospitaldrmuricy.com.br,(41) 3085-7600
6.450,,20,SAUDE,30,Hospital,2,Especializado,11,Particular,IGUACU,Iguacu,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),S003,AV. IGUACU,,,3233,esquina com R. Candido Xavier,9,Agua Verde,K12,7,Port?o,-25,-49,1,1,1,1,(41) 3303-6300,,contato@hospitaliguacu.com.br,www.hospitaliguacu.com.br,
6.451,,20,SAUDE,30,Hospital,3,Geral,11,Particular,INSTITUTO DE MEDICINA E CIRURGIA DO PARANA,Instituto de Medicina e Cirurgia do Parana,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),C039,R. UBALDINO DO AMARAL,,,550,,1,Centro,,1,Matriz,-25,-49,1,1,1,1,(41) 3015-6011,,,www.imcp.com.br,
6.452,,20,SAUDE,30,Hospital,2,Especializado,11,Particular,CEMOC,Cemoc,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),S001,AV. SILVA JARDIM,,,3888,,29,Seminario,K10,7,Port?o,-25,-49,1,1,1,1,3075-7000,,,,3075-7001
6.455,,8,CULTURA,15,Biblioteca,7,Estac?o da Leitura,3,Publico Municipal,BONDINHO DA LEITURA,Bondinho da Leitura,118,Fundac?o Cultural de Curitiba,C012,R. XV DE NOVEMBRO,,,S/N,Esquina com a R. Ebano Pereira,1,Centro,J12,1,Matriz,-25,-49,1,1,0,0,(41) 3321-3370,,bondinhodaleitura@fcc.curitiba.pr.gov.br,www.fundacaoculturaldecuritiba.com.br,
6.472,,20,SAUDE,30,Hospital,3,Geral,11,Particular,IPO,IPO,154,CNES - Cadastro Nacional de Estabelecimento de Saude (DATASUS),C300,AV. REPUBLICA ARGENTINA,,,2069,,9,Agua Verde,K12,7,Port?o,-25,-49,0,0,0,1,(41) 3314-1500,,contato@ipo.com.br,www.ipo.com.br,
6.475,,12,ESPORTE,13,Unidade Desportiva,7,Academia ao Ar Livre,3,Publico Municipal,PARQUE CAMBUI,Pq. Cambui,116,Secretaria Municipal de Esporte e Lazer,W601,R. CARLOS KLEMTZ,,,1989,Entre a R. Adorides de Jesus Cruz Camargo e o Rio Barigui,42,Fazendinha,O6,7,Port?o,-25,-49,0,0,0,1,(41) 3350-3741,,smelj@smelj.curitiba.pr.gov.br,www.curitiba.pr.gov.br,(41) 3333-9494
6.476,,12,ESPORTE,13,Unidade Desportiva,7,Academia ao Ar Livre,3,Publico Municipal,VILA PAROLIN,Vila Parolin,116,Secretaria Municipal de Esporte e Lazer,C003,R. BRIG. FRANCO,,,0,"Entre a R. Francisco Parolin e a R. Prof. Porthos Velozo, ao lado do Rio Vila Guaira",25,Parolin,N13,7,Port?o,-25,-49,0,0,0,1,(41) 3350-3741,,smelj@smelj.curitiba.pr.gov.br,www.curitiba.pr.gov.br,
6.477,,12,ESPORTE,13,Unidade Desportiva,7,Academia ao Ar Livre,3,Publico Municipal,RUA PEDRO GUSSO,R. Pedro Gusso,116,Secretaria Municipal de Esporte e Lazer,W137,R. PEDRO GUSSO,,,3095,Esquina com a R. Paulo Cezar de Araujo Kalil,75,Cidade Industrial de Curitiba,S7,11,CIC,-26,-49,1,1,1,1,,,,www.curitiba.pr.gov.br,
6.490,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,SANTA CANDICA - 50?,50?,138,Secretaria Geral de Administrac?o e Financas - quadrangular,N120K,R. ENG. LUIZ AUGUSTO LE?O FONSECA,,,238,,53,Santa Candida,D16,4,Boa Vista,-25,-49,0,0,0,0,3356-0274,,,www.50ieq.com.br,
6.491,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,S?O BRAZ,S?o Braz,138,Secretaria Geral de Administrac?o e Financas - quadrangular,N842A,R. GENAURO FERREIRA DE ALMEIDA,,,20,,60,S?o Braz,I5,5,Santa Felicidade,-25,-49,0,0,0,0,,,,www.quadrangularsaobraz.com.br,
6.530,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,S?O MIGUEL,S?o Miguel,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W652,R. MARIA MAZUROSKI,,,473,,75,Cidade Industrial de Curitiba,P5,11,CIC,-25,-49,0,0,0,0,,,,www.sgaf.org.br,
6.531,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,BAIRRO NOVO IV,Bairro Novo IV,138,Secretaria Geral de Administrac?o e Financas - quadrangular,S470,R. AGENOR ANTONIO RODRIGUES,,,597,,65,Sitio Cercado,,10,Bairro Novo,-26,-49,0,0,0,0,,,,www.sgaf.org.br,
6.532,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,SITIO CERCADO - BAIRRO NOVO B,Bairro Novo B,138,Secretaria Geral de Administrac?o e Financas - quadrangular,S471,R. LUPIONOPOLIS,,,984,,65,Sitio Cercado,,10,Bairro Novo,-26,-49,0,0,0,0,3289-4600,,,www.sgaf.org.br,
6.533,,2,ADMINISTRAC?O PUBLICA,4,Unidade Administrativa,2,Rua da Cidadania,3,Publico Municipal,BAIRRO NOVO,Bairro Novo,126,Secretaria do Governo Municipal,S442L,R. TIJUCAS DO SUL,,,1700,,65,Sitio Cercado,W13,10,Bairro Novo,-26,-49,1,1,0,0,(41) 3289-4141,,arbairronovosgm@sgm.curitiba.pr.gov.br,www.curitiba.pr.gov.br,
6.603,,1,ABASTECIMENTO ALIMENTAR,141,Mercado,8,Supermercado,11,Particular,UNIMARC,Unimarc,128,Associac?o Paranaense de Supermercados,N443,R. JOSE RIBEIRO DE CRISTO,,,701,,32,Pilarzinho,E10,4,Boa Vista,-25,-49,1,1,1,0,(41) 3338-3380,,,,
6.610,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,TATUQUARA,Tatuquara,138,Secretaria Geral de Administrac?o e Financas - quadrangular,S313A,R. JO?O AMADEU PEDRO BOM,,,778,Entre as Ruas Doutor Jo?o Kracik Neto e Leonor Negrello Baldan.,74,Tatuquara,,12,Tatuquara,-26,-49,0,0,0,0,,,,www.sgaf.org.br,
6.611,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,SITIO CERCADO,Sitio Cercado,138,Secretaria Geral de Administrac?o e Financas - quadrangular,S476O,R. SEZINANDO TEIXEIRA OLIVEIRA,,,229,,65,Sitio Cercado,X15,10,Bairro Novo,-26,-49,0,0,0,0,,,,www.sgaf.org.br,
6.612,,18,RELIGI?O,28,Igreja,6,Evangelica Quadrangular,11,Particular,MORADIA DOS EVANGELICOS,Moradia dos Evangelicos,138,Secretaria Geral de Administrac?o e Financas - quadrangular,W314B,R. ENETTE DUBARD,,,1350,,74,Tatuquara,X5,12,Tatuquara,-26,-49,0,0,0,0,,,,www.sgaf.org.br,
6.615,,18,RELIGI?O,28,Igreja,7,Batista Nacional,11,Particular,CAJURU,Cajuru,151,Convenc?o Batista Nacional,S957F,R. TEN. JOSE RIBAS KENDRICK,,,3,,21,Cajuru,O19,3,Cajuru,-25,-49,0,0,0,0,(41) 3226-4242,,fale@ibnc.org.br,www.ibnc.org.br,
6.616,,18,RELIGI?O,28,Igreja,8,Adventista do Setimo Dia,11,Particular,VILA MARIA ANGELICA,Vl. Maria Angelica,152,Associac?o Sul-Paranaense/Igrejas Adventistas,S411J,R. MONTE SI?O,,,641,,66,Pinheirinho,U12,8,Pinheirinho,-26,-49,0,0,0,0,,,,www.asp.adventistas.org,
6.617,,18,RELIGI?O,28,Igreja,7,Batista Nacional,11,Particular,NOVO MUNDO,Novo Mundo,151,Convenc?o Batista Nacional,W133,R. JO?O BONAT,,,895,,41,Novo Mundo,Q9,8,Pinheirinho,-25,-49,0,0,0,0,(41) 3029-1684,,prlcg@yahoo.com.br,www.cbn.org.br,
3.898,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,DOM BOSCO (EAD da UNISEB) - Campus Merces,Dom Bosco - Merces,170,,N616,AV. MANOEL RIBAS,,,2181,Entrada tambem pela Rua Paulo Martins,12,Merces,I10,1,Matriz,-25,-49,1,1,1,0,3218-5550,,faculdademerces@dombosco.com.br,http://dombosco.sebsa.com.br/faculdade/index.php,
3.899,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,SPEI - Campus Torres,SPEI - Campus Torres,170,,S885,R. AUGUSTO ZIBARTH,,,695,,37,Uberaba,Q18,3,Cajuru,-25,-49,1,1,1,0,3364-4579,,,www.spei.br,3364-4579
3.901,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,ESTUDOS SOCIAIS DO PARANA - FESPPR,FESPPR,169,,C035,R. GEN. CARNEIRO,,,216,Terreo,1,Centro,J13,1,Matriz,-25,-49,1,1,1,0,3028-6500,,fesp@fesppr.br,www.fesppr.br,3028-6581
3.903,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,TUIUTI DO PARANA - UTP - Campus Prof. Sydnei Lima Santos (Barigui),Tuiuti - Campus Barigui,170,,N826E,R. SYDNEI ANTONIO RANGEL SANTOS,,,238,,46,Santo Inacio,,5,Santa Felicidade,-25,-49,1,1,1,0,3331-7760,,,www.utp.br,
3.906,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,TUIUTI DO PARANA - UTP - Campus Mossungue,Tuiuti - Campus Mossungue,170,,N933,R. JOSE NICCO,,,179,,45,Mossungue,J6,5,Santa Felicidade,-25,-49,1,1,1,0,3331-8032,,ecao.facjur@utp.br,www.utp.br,3331-8019
3.910,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,ANCHIETA DE ENSINO SUPERIOR - FAESP,FAESP,169,,W137,R. PEDRO GUSSO,,,4150,,75,Cidade Industrial de Curitiba,S7,11,CIC,-26,-49,1,1,1,0,3346-4548,,faesp@faesppr.edu.br,www.faesppr.edu.br,3346-4548
3.912,,17,MEIO AMBIENTE,130,Area Verde de Lazer,1,Parque,3,Publico Municipal,SEMEADOR,Semeador,167,,S472H,R. CEL. JOAQUIM ANTONIO DE AZEVEDO,,,S/N,Entre a R. Jussara e a R. Des. Carlos Pinheiro Guimar?es,65,Sitio Cercado,V14,10,Bairro Novo,-26,-49,0,0,0,1,,,parquesepracas@smma.curitiba.pr.gov.br,,
3.913,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,EXPOENTE - UNIEXP,Uniexp,169,,N106,R. CARLOS DE CAMPOS,,,1090,,34,Boa Vista,F15,4,Boa Vista,-25,-49,1,1,1,0,3312-4100,,gstraube@expoente.com.br,www.expoente.com.br,3312-4101
3.915,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,OPET - Campus Reboucas,OPET - Reboucas,170,,S005,AV. PRES. GETULIO VARGAS,,,892,Proximo ao Shopping Estac?o.,8,Reboucas,L13,1,Matriz,-25,-49,1,1,1,0,3028--2248,,opet@opet.com.br,www.opet.com.br,3028--2248
3.917,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TEOLOGICA BATISTA DO PARANA - FTBP,FTBP,169,,S001,AV. SILVA JARDIM,,,1859,,9,Agua Verde,L12,7,Port?o,-25,-49,1,1,1,0,3024-8142,,ftbp@ftbp.com.br,www.ftbp.com.br,3024-8142
3.919,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,1,Publico Federal,FEDERAL DO PARANA - UFPR - Campus III - Setor de Ciencias Sociais Aplicadas,UFPR - Ciencias Sociais,169,,S050F,AV. PREF. LOTHARIO MEISSNER,,,3400,,7,Jardim Botanico,L16,1,Matriz,-25,-49,1,1,1,0,(41) 3360-4344,,sociaisaplicadas@ufpr.br,www.sociais.ufpr.br,(41) 3360-4471
3.921,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,1,Publico Federal,FEDERAL DO PARANA - UFPR - Campus I Juveve - Polo da Comunicac?o,UFPR - Comunicac?o,169,,E021,R. BOM JESUS,,,650,,15,Juveve,H14,1,Matriz,-25,-49,1,1,1,0,(41) 3313-2025,,,www.ufpr.br,(41) 3352-2527
3.922,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,1,Publico Federal,FEDERAL DO PARANA - UFPR - Campus II - Departamento de Artes e Musica,UFPR - Departamento de Artes,169,,W003F,R. CEL. DULCIDIO,,,638,,10,Batel,K11,1,Matriz,-25,-49,1,1,1,0,(41) 3222-6856,,,www.ufpr.br,(41) 3222-6568
3.924,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,MACHADO DE ASSIS - FAMA - Campus Cap?o Raso,FAMA - Cap?o Raso,161,,W149,R. PROF. WALDIR DE JESUS,,,99,Planta Cap?o Raso.,58,Cap?o Raso,,8,Pinheirinho,-26,-49,1,1,1,0,3015-0954,,,www.sema.edu.br,
3.926,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,DOM BOSCO - Campus Marumby,DOM BOSCO - Campus Marumby,169,,S227,AV. PRES. WENCESLAU BRAZ,,,1172,,26,Guaira,O13,7,Port?o,-25,-49,1,1,1,0,(41) 3218-5550,,acad-faculdade@dombosco.com.br,http://dombosco.sebsa.com.br/faculdade/index.php,(41) 3218-5550
3.928,,17,MEIO AMBIENTE,130,Area Verde de Lazer,1,Parque,3,Publico Municipal,MANE GARRINCHA,Mane Garrincha,167,,W632M,R. BERNARDO MEYER,,,S/N,Esquina com a R. Des. Cid Campelo,75,Cidade Industrial de Curitiba,S6,11,CIC,-26,-49,0,0,0,1,,,parquesepracas@smma.curitiba.pr.gov.br,,
3.930,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,UNINTER - FACINTER / FATEC INTERNACIONAL - Campus Garcez,FACINTER - Garcez,159,,C012J,AV. LUIZ XAVIER,,,103,Campus Garcez,1,Centro,,1,Matriz,-25,-49,1,1,1,0,0800- 702-0500,,,www.grupouninter.com.br,
3.931,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,INTEGRADAS SANTA CRUZ DE CURITIBA - FARESC - Unidade Mansur,FARESC - Mansur,165,,W135,R. AFFIFE MANSUR,,,565,,41,Novo Mundo,Q9,8,Pinheirinho,-25,-49,1,1,1,0,30524400,,,www.santacruz.br,
3.933,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA TUPY CURITIBA - FTT,FTT,169,,C888,ROD. BR-116 - REGIS BITTENCOURT,,,18805,"Km 106,5",66,Pinheirinho,R10,8,Pinheirinho,-26,-49,1,1,1,0,3296-0132,,ETTPR@SOCIESC.ORG.BR,www.sociesc.org.br/pt/ftt-curitiba/,3296-0132
3.935,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,PEQUENO PRINCIPE - FPP,FPP,169,,S003,AV. IGUACU,,,333,,8,Reboucas,K13,1,Matriz,-25,-49,1,1,1,0,3310-1500,,adrianne.rauli@fpp.edu.br,www.faculdadespequenoprincipe.edu.br,3310-1503
3.937,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA - INSTITUTO POLITECNICO DO PARANA,Instituto Politecnico,165,,C011M,R. SEN. ALENCAR GUIMAR?ES,,,90,,1,Centro,K12,1,Matriz,-25,-49,1,1,1,0,3281-8770,,ipp@aena.br,,
3.939,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,INTEGRADAS CAM?ES - FICA - Sede S?o Francisco,FICA - S?o Francisco,169,,C018N,AV. JAIME REIS,,,531,Numero: 531A,2,S?o Francisco,I11,1,Matriz,-25,-49,1,1,1,0,3082-6084,,secretaria@camoes.edu.br,www.camoes.edu.br,(41)3233-8805
3.940,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA DE CURITIBA - FATEC,FATEC,169,,W109,R. ITACOLOMI,,,450,,27,Port?o,M10,7,Port?o,-25,-49,1,1,1,0,3246-7722,,vera.adib@fatecpr.edu.br,www.fatecpr.edu.br,3248-0246
3.942,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,TECNOLOGIA HERRERO (FATEC),Faculdade Herrero - FATEC,169,,C300G,R. ALVARO ANDRADE,,,322,322/54,27,Port?o,O10,7,Port?o,-25,-49,1,1,1,0,3026-8411,,herrero@herrero.com.br,www.herrero.com.br,3026-8411
3.944,,11,EDUCAC?O,24,Universidade,2,Educac?o Superior,11,Particular,UNINTER - FACINTER / FATEC INTERNACIONAL - Campus Tiradentes,UNINTER - Tiradentes,169,,C016,R. SALDANHA MARINHO,,,131,,1,Centro,J12,1,Matriz,-25,-49,1,1,1,0,21025944,,pi@grupouninter.com.br,www.grupouninter.com.br,2102 7941
3.946,,11,EDUCAC?O,85,Faculdade,1,Educac?o Superior,11,Particular,MODELO - FACIMOD,FACIMOD,169,,S954,R. ENG. BENEDITO MARIO DA SILVA,,,95,Terreo,21,Cajuru,O18,3,Cajuru,-25,-49,1,1,1,0,3226-4545,,fabrizzio@modelo.edu.br,www.modelo.edu.br,3226-4545
3.948,,17,MEIO AMBIENTE,130,Area Verde de Lazer,1,Parque,3,Publico Municipal,CENTENARIO DA IMIGRAC?O JAPONESA,Centenario da Imigrac?o Japonesa,167,,S046,AV. COM. FRANCO,,,S/N,Entre a linha ferrea e o Rio Iguacu,37,Uberaba,R19,3,Cajuru,-26,-49,0,0,0,0,,,,,
7.582,,11,EDUCAC?O,22,Escola,1,Ensino Fundamental,11,Particular,LE CRISTO,Le Cristo,155,,N764,R. BRASILIO CUMAN,,,1757,Transversal a Rua Jose Paulo de Oliveira.,61,Butiatuvinha,,5,Santa Felicidade,-25,-49,1,1,0,0,3374-1065,,,,
1.707,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CAMINHO IDEAL,Caminho Ideal,155,,C300I,TRAV. JO?O DUDEQUE,,,78,,41,Novo Mundo,P10,8,Pinheirinho,-25,-49,1,1,0,0,3246-2124,,,,
1.715,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CARI BAMBINI,Cari Bambini,155,,N854D,R. ANGELO CARON,,,610,,60,S?o Braz,I4,5,Santa Felicidade,-25,-49,1,1,0,0,3272-1506,,caribambini@caribambini.com.br,,
5.260,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CASTELO DO BOSQUE,Castelo do Bosque,155,,N056,R. VIEIRA DOS SANTOS,,,385,,3,Centro Civico,,1,Matriz,-25,-49,1,1,0,0,,,,,
1.725,41149440,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CETA,Ceta,155,,E363,R. RIO JAPURA,,,691,,55,Atuba,F19,4,Boa Vista,-25,-49,1,1,0,0,3079-0301,,casaescolatiaalzira@hotmail.com,,
1.727,,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,11,Particular,CIA DA ALEGRIA,Cia da Alegria,155,,N418B,R. JO?O TSCHANNERL,,,694,,31,Vista Alegre,G10,5,Santa Felicidade,-25,-49,1,1,0,0,,,,,
951,41353706,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,JARDIM ESMERALDA,Jd. Esmeralda,120,Secretaria Municipal da Educac?o,S544,R. LEONCIO LOPES CORTIANO,,,1386,,57,Xaxim,S13,2,Boqueir?o,-26,-49,1,1,0,0,(41) 3275-9087,,cmeijdesmeralda@sme.curitiba.pr.gov.br,,
953,41353790,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,HORTENCIAS,Hortencias,120,Secretaria Municipal da Educac?o,S613L,R. MARILANDIA DO SUL,,,230,,64,Alto Boqueir?o,U16,2,Boqueir?o,-26,-49,1,1,0,0,(41) 3286-1917,,cmeihortencias@sme.curitiba.pr.gov.br,,
955,41386779,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,PANTANAL,Pantanal,120,Secretaria Municipal da Educac?o,S684D,R. MARIA MARQUES DE CAMARGO,S684D,"MARIA MARQUES DE CAMARGO, R.",240,,64,Alto Boqueir?o,V16,2,Boqueir?o,-26,-49,1,1,0,0,(41) 3379-8571,,cmeipantanal@sme.curitiba.pr.gov.br,,
957,41360362,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,ANA PROVELLER,Ana Proveller,120,Secretaria Municipal da Educac?o,S860S,R. CABO CORNELIO DE SOUZA MARTINS,,,51,,37,Uberaba,Q19,3,Cajuru,-25,-49,1,1,0,0,(41) 3364-1269,,cmeianaproveller@sme.curitiba.pr.gov.br,,
960,41353927,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,CONJUNTO IRACEMA,Conj. Iracema,120,Secretaria Municipal da Educac?o,E539,R. JORGE LUIS DELLA COLETTA,,,65,,20,Cap?o da Imbuia,L19,3,Cajuru,-25,-49,1,1,0,0,(41) 3266-3035,,cmeicjiracema@sme.curitiba.pr.gov.br,,
964,41353935,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,SOLITUDE,Solitude,120,Secretaria Municipal da Educac?o,S959J,R. ISAIAS FERREIRA DA SILVA,,,205,,21,Cajuru,O20,3,Cajuru,-25,-49,1,1,0,0,(41) 3226-7363,,cmeisolitude@sme.curitiba.pr.gov.br,,
969,41355466,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,VO NAZARETH,Vo Nazareth,120,Secretaria Municipal da Educac?o,S929,R. FORTALEZA,,,1932,,21,Cajuru,N19,3,Cajuru,-25,-49,1,1,0,0,(41) 3226-6588,,cmeivonazareth@sme.curitiba.pr.gov.br,,
973,41356462,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,CONJUNTO PIQUIRI,Conj. Piquiri,120,Secretaria Municipal da Educac?o,N948A,R. PROF. HUGO HOHMANN,,,70,,44,Campo Comprido,K5,5,Santa Felicidade,-25,-49,1,1,0,0,(41) 3373-1027,,cmeicjpiquiri@sme.curitiba.pr.gov.br,,
975,41352823,11,EDUCAC?O,21,Centro de Educac?o Infantil,2,Educac?o Infantil,3,Publico Municipal,JARDIM SATURNO,Jd. Saturno,120,Secretaria Municipal da Educac?o,N841D,R. MAJ. NESTOR LUIZ DE OLIVEIRA JUNIOR,,,2,,46,Santo Inacio,J5,5,Santa Felicidade,-25,-49,1,1,0,0,(41) 3272-3139,,cmeijdsaturno@sme.curitiba.pr.gov.br,,
